Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes
2181207204,1532.0,967,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,513
2181207204,1532.0,967,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,153
2181207204,1532.0,967,City of Louisville City Council Ward 3,Dietrich Hoefner,293
2181207204,1532.0,967,City of Louisville City Council Ward 3,Barbara Hamlington,567
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,421
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,282
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,81
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,413
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,201
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,250
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,446
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,102
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,190
2181207204,1532.0,967,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,408
2181207204,1532.0,967,Proposition HH (Statutory),Yes,608
2181207204,1532.0,967,Proposition HH (Statutory),No,337
2181207204,1532.0,967,Proposition II (Statutory),Yes,829
2181207204,1532.0,967,Proposition II (Statutory),No,126
2181207204,1532.0,967,Boulder County Ballot Issue 1A,Yes,825
2181207204,1532.0,967,Boulder County Ballot Issue 1A,No,127
2181207204,1532.0,967,Boulder County Ballot Issue 1B,Yes,726
2181207204,1532.0,967,Boulder County Ballot Issue 1B,No,215
2181207204,1532.0,967,City of Louisville Ballot Issue 2C,Yes,656
2181207204,1532.0,967,City of Louisville Ballot Issue 2C,No,292
2181207205,1010.0,634,City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,171
2181207205,1010.0,634,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,326
2181207205,1010.0,634,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,97
2181207205,1010.0,634,City of Louisville City Council Ward 3,Dietrich Hoefner,171
2181207205,1010.0,634,City of Louisville City Council Ward 3,Barbara Hamlington,428
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,300
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,164
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,47
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,294
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,120
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,166
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,288
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,55
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,128
2181207205,1010.0,634,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,275
2181207205,1010.0,634,Proposition HH (Statutory),Yes,421
2181207205,1010.0,634,Proposition HH (Statutory),No,206
2181207205,1010.0,634,Proposition II (Statutory),Yes,553
2181207205,1010.0,634,Proposition II (Statutory),No,74
2181207205,1010.0,634,Boulder County Ballot Issue 1A,Yes,554
2181207205,1010.0,634,Boulder County Ballot Issue 1A,No,74
2181207205,1010.0,634,Boulder County Ballot Issue 1B,Yes,479
2181207205,1010.0,634,Boulder County Ballot Issue 1B,No,134
2181207205,1010.0,634,City of Louisville Ballot Issue 2C,Yes,456
2181207205,1010.0,634,City of Louisville Ballot Issue 2C,No,166
2181207206,1085.0,685,City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,156
2181207206,1085.0,685,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,394
2181207206,1085.0,685,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,83
2181207206,1085.0,20,City of Louisville City Council Ward 1 (4-year term),J. Caleb Dickinson,18
2181207206,1085.0,546,City of Louisville City Council Ward 2 (4-year term),Deborah Fahey,242
2181207206,1085.0,546,City of Louisville City Council Ward 2 (4-year term),George Colbert,236
2181207206,1085.0,119,City of Louisville City Council Ward 3,Dietrich Hoefner,45
2181207206,1085.0,119,City of Louisville City Council Ward 3,Barbara Hamlington,71
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,283
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,223
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,52
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,319
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,138
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,180
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,319
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,79
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,129
2181207206,1085.0,685,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,302
2181207206,1085.0,685,Proposition HH (Statutory),Yes,457
2181207206,1085.0,685,Proposition HH (Statutory),No,218
2181207206,1085.0,685,Proposition II (Statutory),Yes,603
2181207206,1085.0,685,Proposition II (Statutory),No,72
2181207206,1085.0,685,Boulder County Ballot Issue 1A,Yes,601
2181207206,1085.0,685,Boulder County Ballot Issue 1A,No,76
2181207206,1085.0,685,Boulder County Ballot Issue 1B,Yes,525
2181207206,1085.0,685,Boulder County Ballot Issue 1B,No,142
2181207206,1085.0,685,City of Louisville Ballot Issue 2C,Yes,515
2181207206,1085.0,685,City of Louisville Ballot Issue 2C,No,156
2181207207,1546.0,968,City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,246
2181207207,1546.0,968,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,528
2181207207,1546.0,968,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,120
2181207207,1546.0,968,City of Louisville City Council Ward 2 (4-year term),Deborah Fahey,493
2181207207,1546.0,968,City of Louisville City Council Ward 2 (4-year term),George Colbert,341
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,475
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,238
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,89
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,417
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,210
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,233
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,465
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,139
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,211
2181207207,1546.0,968,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,352
2181207207,1546.0,968,Proposition HH (Statutory),Yes,576
2181207207,1546.0,968,Proposition HH (Statutory),No,368
2181207207,1546.0,968,Proposition II (Statutory),Yes,807
2181207207,1546.0,968,Proposition II (Statutory),No,148
2181207207,1546.0,968,Boulder County Ballot Issue 1A,Yes,798
2181207207,1546.0,968,Boulder County Ballot Issue 1A,No,160
2181207207,1546.0,968,Boulder County Ballot Issue 1B,Yes,696
2181207207,1546.0,968,Boulder County Ballot Issue 1B,No,235
2181207207,1546.0,968,City of Louisville Ballot Issue 2C,Yes,648
2181207207,1546.0,968,City of Louisville Ballot Issue 2C,No,299
2181207208,1067.0,613,City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,130
2181207208,1067.0,613,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,308
2181207208,1067.0,613,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,145
2181207208,1067.0,520,City of Louisville City Council Ward 1 (4-year term),J. Caleb Dickinson,392
2181207208,1067.0,93,City of Louisville City Council Ward 2 (4-year term),Deborah Fahey,30
2181207208,1067.0,93,City of Louisville City Council Ward 2 (4-year term),George Colbert,52
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,307
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,128
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,56
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,249
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,132
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,149
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,276
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,73
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,134
2181207208,1067.0,613,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,235
2181207208,1067.0,613,Proposition HH (Statutory),Yes,331
2181207208,1067.0,613,Proposition HH (Statutory),No,274
2181207208,1067.0,613,Proposition II (Statutory),Yes,504
2181207208,1067.0,613,Proposition II (Statutory),No,102
2181207208,1067.0,613,Boulder County Ballot Issue 1A,Yes,484
2181207208,1067.0,613,Boulder County Ballot Issue 1A,No,122
2181207208,1067.0,613,Boulder County Ballot Issue 1B,Yes,449
2181207208,1067.0,613,Boulder County Ballot Issue 1B,No,157
2181207208,1067.0,613,City of Louisville Ballot Issue 2C,Yes,410
2181207208,1067.0,613,City of Louisville Ballot Issue 2C,No,194
2181207209,1463.0,714,City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,181
2181207209,1463.0,714,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,329
2181207209,1463.0,714,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,164
2181207209,1463.0,700,City of Louisville City Council Ward 1 (4-year term),J. Caleb Dickinson,481
2181207209,1463.0,14,City of Louisville City Council Ward 3,Dietrich Hoefner,2
2181207209,1463.0,14,City of Louisville City Council Ward 3,Barbara Hamlington,8
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,314
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,178
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,76
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,263
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,152
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,177
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,308
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,84
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,130
2181207209,1463.0,717,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,275
2181207209,1463.0,717,Proposition HH (Statutory),Yes,408
2181207209,1463.0,717,Proposition HH (Statutory),No,298
2181207209,1463.0,717,Proposition II (Statutory),Yes,583
2181207209,1463.0,717,Proposition II (Statutory),No,128
2181207209,1463.0,717,Boulder County Ballot Issue 1A,Yes,586
2181207209,1463.0,717,Boulder County Ballot Issue 1A,No,119
2181207209,1463.0,717,Boulder County Ballot Issue 1B,Yes,536
2181207209,1463.0,717,Boulder County Ballot Issue 1B,No,163
2181207209,1463.0,714,City of Louisville Ballot Issue 2C,Yes,453
2181207209,1463.0,714,City of Louisville Ballot Issue 2C,No,244
2181207210,1356.0,788,City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,153
2181207210,1356.0,788,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,466
2181207210,1356.0,788,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,110
2181207210,1356.0,788,City of Louisville City Council Ward 1 (4-year term),J. Caleb Dickinson,550
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,373
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,215
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,71
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,361
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,145
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,207
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,387
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,70
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,186
2181207210,1356.0,788,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,328
2181207210,1356.0,788,Proposition HH (Statutory),Yes,520
2181207210,1356.0,788,Proposition HH (Statutory),No,262
2181207210,1356.0,788,Proposition II (Statutory),Yes,703
2181207210,1356.0,788,Proposition II (Statutory),No,71
2181207210,1356.0,788,Boulder County Ballot Issue 1A,Yes,703
2181207210,1356.0,788,Boulder County Ballot Issue 1A,No,78
2181207210,1356.0,788,Boulder County Ballot Issue 1B,Yes,623
2181207210,1356.0,788,Boulder County Ballot Issue 1B,No,148
2181207210,1356.0,788,City of Louisville Ballot Issue 2C,Yes,593
2181207210,1356.0,788,City of Louisville Ballot Issue 2C,No,177
2181207211,863.0,488,City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,137
2181207211,863.0,488,City of Louisville Mayor At-Large (4 Year Term),Chris Leh,217
2181207211,863.0,488,City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,84
2181207211,863.0,488,City of Louisville City Council Ward 1 (4-year term),J. Caleb Dickinson,314
2181207211,863.0,488,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,206
2181207211,863.0,488,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,127
2181207211,863.0,488,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,44
